Time;Temperature;ProcessTemperature;AgentType;AgentFlow;SampleType;CatalystType;CatalystRatio;Hydrogen
41;800;800;Air;0.1;Leather scraps ;Al-Ni;5;24.87
42;800;800;Air;0.1;Leather scraps ;Al-Ni;5;23.4
43;800;800;Air;0.1;Leather scraps ;Al-Ni;5;22.4
44;800;800;Air;0.1;Leather scraps ;Al-Ni;5;21.63
45;800;800;Air;0.1;Leather scraps ;Al-Ni;5;20.89
46;800;800;Air;0.1;Leather scraps ;Al-Ni;5;19.84
47;800;800;Air;0.1;Leather scraps ;Al-Ni;5;19.06
48;800;800;Air;0.1;Leather scraps ;Al-Ni;5;18.75
49;800;800;Air;0.1;Leather scraps ;Al-Ni;5;18.65
50;800;800;Air;0.1;Leather scraps ;Al-Ni;5;18.18
51;800;800;Air;0.1;Leather scraps ;Al-Ni;5;17.28
52;800;800;Air;0.1;Leather scraps ;Al-Ni;5;16.39
53;800;800;Air;0.1;Leather scraps ;Al-Ni;5;16.04
54;800;800;Air;0.1;Leather scraps ;Al-Ni;5;16.03
55;800;800;Air;0.1;Leather scraps ;Al-Ni;5;15.76
56;800;800;Air;0.1;Leather scraps ;Al-Ni;5;15.05
57;800;800;Air;0.1;Leather scraps ;Al-Ni;5;14.26
58;800;800;Air;0.1;Leather scraps ;Al-Ni;5;13.86
59;800;800;Air;0.1;Leather scraps ;Al-Ni;5;13.79
60;800;800;Air;0.1;Leather scraps ;Al-Ni;5;13.61
61;800;800;Air;0.1;Leather scraps ;Al-Ni;5;13
62;800;800;Air;0.1;Leather scraps ;Al-Ni;5;12.28
63;800;800;Air;0.1;Leather scraps ;Al-Ni;5;11.88
64;800;800;Air;0.1;Leather scraps ;Al-Ni;5;11.84
65;800;800;Air;0.1;Leather scraps ;Al-Ni;5;11.78
66;800;800;Air;0.1;Leather scraps ;Al-Ni;5;11.37
67;800;800;Air;0.1;Leather scraps ;Al-Ni;5;10.76
68;800;800;Air;0.1;Leather scraps ;Al-Ni;5;10.45
69;800;800;Air;0.1;Leather scraps ;Al-Ni;5;10.46
70;800;800;Air;0.1;Leather scraps ;Al-Ni;5;10.47
71;800;800;Air;0.1;Leather scraps ;Al-Ni;5;10.15
72;800;800;Air;0.1;Leather scraps ;Al-Ni;5;9.67
73;800;800;Air;0.1;Leather scraps ;Al-Ni;5;9.41
74;800;800;Air;0.1;Leather scraps ;Al-Ni;5;9.43
75;800;800;Air;0.1;Leather scraps ;Al-Ni;5;9.45
76;800;800;Air;0.1;Leather scraps ;Al-Ni;5;9.21
77;800;800;Air;0.1;Leather scraps ;Al-Ni;5;8.78
78;800;800;Air;0.1;Leather scraps ;Al-Ni;5;8.52
79;800;800;Air;0.1;Leather scraps ;Al-Ni;5;8.52
80;800;800;Air;0.1;Leather scraps ;Al-Ni;5;8.55
81;800;800;Air;0.1;Leather scraps ;Al-Ni;5;8.36
1;21;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
2;28;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
3;47;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
4;77;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
5;118;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
6;167;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
7;226;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
8;290;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
9;355;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
10;413;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
11;466;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
12;510;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
13;549;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
14;581;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
15;610;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
16;636;800;Air;0.1;Leather scraps ;Al-Ni;7.5;0
17;659;800;Air;0.1;Leather scraps ;Al-Ni;7.5;3.97
18;682;800;Air;0.1;Leather scraps ;Al-Ni;7.5;10.67
19;702;800;Air;0.1;Leather scraps ;Al-Ni;7.5;17.72
20;720;800;Air;0.1;Leather scraps ;Al-Ni;7.5;23.38
21;737;800;Air;0.1;Leather scraps ;Al-Ni;7.5;26.74
22;754;800;Air;0.1;Leather scraps ;Al-Ni;7.5;26.98
23;768;800;Air;0.1;Leather scraps ;Al-Ni;7.5;24.2
24;784;800;Air;0.1;Leather scraps ;Al-Ni;7.5;22.69
25;797;800;Air;0.1;Leather scraps ;Al-Ni;7.5;24.48
26;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;23.21
27;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;28.48
28;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;30.46
29;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;32.72
30;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;33.85
31;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;34.43
32;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;34.2
33;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;33
34;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;30.89
35;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;28.9
36;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;27.44
37;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;26.6
38;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;25.88
39;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;24.67
40;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;23.02
41;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;21.74
42;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;21.1
43;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;20.8
44;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;20.08
45;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;18.96
46;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;17.96
47;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;17.54
48;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;17.43
49;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;17.08
50;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;16.24
51;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;15.48
52;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;15.14
53;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;15.12
54;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;14.96
55;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;14.38
56;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;13.69
57;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;13.39
58;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;13.4
59;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;13.33
60;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;12.89
61;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;12.3
62;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;12.01
63;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;12.01
64;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;12.01
65;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;11.69
66;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;11.19
67;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;10.9
68;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;10.9
69;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;10.95
70;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;10.72
71;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;10.27
72;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;9.98
73;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;9.96
74;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;10.03
75;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;9.92
76;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;9.6
77;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;9.29
78;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;9.16
79;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;9.24
80;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;9.35
81;800;800;Air;0.1;Leather scraps ;Al-Ni;7.5;9.3
1;21;800;Air;0.1;Leather scraps ;Al-Ni;10;0
2;28;800;Air;0.1;Leather scraps ;Al-Ni;10;0
3;47;800;Air;0.1;Leather scraps ;Al-Ni;10;0
4;77;800;Air;0.1;Leather scraps ;Al-Ni;10;0
5;118;800;Air;0.1;Leather scraps ;Al-Ni;10;0
6;167;800;Air;0.1;Leather scraps ;Al-Ni;10;0
7;226;800;Air;0.1;Leather scraps ;Al-Ni;10;0
8;290;800;Air;0.1;Leather scraps ;Al-Ni;10;0
9;355;800;Air;0.1;Leather scraps ;Al-Ni;10;0
10;413;800;Air;0.1;Leather scraps ;Al-Ni;10;0
11;466;800;Air;0.1;Leather scraps ;Al-Ni;10;0
12;510;800;Air;0.1;Leather scraps ;Al-Ni;10;0
13;549;800;Air;0.1;Leather scraps ;Al-Ni;10;0
14;581;800;Air;0.1;Leather scraps ;Al-Ni;10;0
15;610;800;Air;0.1;Leather scraps ;Al-Ni;10;0
16;636;800;Air;0.1;Leather scraps ;Al-Ni;10;0
17;659;800;Air;0.1;Leather scraps ;Al-Ni;10;3.44
18;682;800;Air;0.1;Leather scraps ;Al-Ni;10;8.96
19;702;800;Air;0.1;Leather scraps ;Al-Ni;10;15.25
20;720;800;Air;0.1;Leather scraps ;Al-Ni;10;20.64
21;737;800;Air;0.1;Leather scraps ;Al-Ni;10;22.7
22;754;800;Air;0.1;Leather scraps ;Al-Ni;10;24.2
23;768;800;Air;0.1;Leather scraps ;Al-Ni;10;25.03
24;784;800;Air;0.1;Leather scraps ;Al-Ni;10;25.62
25;797;800;Air;0.1;Leather scraps ;Al-Ni;10;26
26;800;800;Air;0.1;Leather scraps ;Al-Ni;10;26.45
27;800;800;Air;0.1;Leather scraps ;Al-Ni;10;27.07
28;800;800;Air;0.1;Leather scraps ;Al-Ni;10;27.78
29;800;800;Air;0.1;Leather scraps ;Al-Ni;10;29.21
30;800;800;Air;0.1;Leather scraps ;Al-Ni;10;30.03
31;800;800;Air;0.1;Leather scraps ;Al-Ni;10;31.26
32;800;800;Air;0.1;Leather scraps ;Al-Ni;10;32.03
33;800;800;Air;0.1;Leather scraps ;Al-Ni;10;32.7
34;800;800;Air;0.1;Leather scraps ;Al-Ni;10;32.36
35;800;800;Air;0.1;Leather scraps ;Al-Ni;10;31.03
36;800;800;Air;0.1;Leather scraps ;Al-Ni;10;29.72
37;800;800;Air;0.1;Leather scraps ;Al-Ni;10;28.33
38;800;800;Air;0.1;Leather scraps ;Al-Ni;10;27.11
39;800;800;Air;0.1;Leather scraps ;Al-Ni;10;25.7
40;800;800;Air;0.1;Leather scraps ;Al-Ni;10;24.05
41;800;800;Air;0.1;Leather scraps ;Al-Ni;10;22.49
42;800;800;Air;0.1;Leather scraps ;Al-Ni;10;21.42
43;800;800;Air;0.1;Leather scraps ;Al-Ni;10;20.65
44;800;800;Air;0.1;Leather scraps ;Al-Ni;10;19.83
45;800;800;Air;0.1;Leather scraps ;Al-Ni;10;18.76
46;800;800;Air;0.1;Leather scraps ;Al-Ni;10;17.67
47;800;800;Air;0.1;Leather scraps ;Al-Ni;10;16.83
48;800;800;Air;0.1;Leather scraps ;Al-Ni;10;16.21
49;800;800;Air;0.1;Leather scraps ;Al-Ni;10;15.53
50;800;800;Air;0.1;Leather scraps ;Al-Ni;10;14.64
51;800;800;Air;0.1;Leather scraps ;Al-Ni;10;13.97
52;800;800;Air;0.1;Leather scraps ;Al-Ni;10;13.68
53;800;800;Air;0.1;Leather scraps ;Al-Ni;10;13.41
54;800;800;Air;0.1;Leather scraps ;Al-Ni;10;12.98
55;800;800;Air;0.1;Leather scraps ;Al-Ni;10;12.29
56;800;800;Air;0.1;Leather scraps ;Al-Ni;10;11.8
57;800;800;Air;0.1;Leather scraps ;Al-Ni;10;11.51
58;800;800;Air;0.1;Leather scraps ;Al-Ni;10;11.14
59;800;800;Air;0.1;Leather scraps ;Al-Ni;10;10.59
60;800;800;Air;0.1;Leather scraps ;Al-Ni;10;10
61;800;800;Air;0.1;Leather scraps ;Al-Ni;10;9.59
62;800;800;Air;0.1;Leather scraps ;Al-Ni;10;9.34
63;800;800;Air;0.1;Leather scraps ;Al-Ni;10;9.11
64;800;800;Air;0.1;Leather scraps ;Al-Ni;10;8.8
65;800;800;Air;0.1;Leather scraps ;Al-Ni;10;8.39
66;800;800;Air;0.1;Leather scraps ;Al-Ni;10;8.01
67;800;800;Air;0.1;Leather scraps ;Al-Ni;10;7.73
68;800;800;Air;0.1;Leather scraps ;Al-Ni;10;7.59
69;800;800;Air;0.1;Leather scraps ;Al-Ni;10;7.48
70;800;800;Air;0.1;Leather scraps ;Al-Ni;10;7.3
71;800;800;Air;0.1;Leather scraps ;Al-Ni;10;7.09
72;800;800;Air;0.1;Leather scraps ;Al-Ni;10;6.93
73;800;800;Air;0.1;Leather scraps ;Al-Ni;10;6.86
74;800;800;Air;0.1;Leather scraps ;Al-Ni;10;6.83
75;800;800;Air;0.1;Leather scraps ;Al-Ni;10;6.69
76;800;800;Air;0.1;Leather scraps ;Al-Ni;10;6.51
77;800;800;Air;0.1;Leather scraps ;Al-Ni;10;6.39
78;800;800;Air;0.1;Leather scraps ;Al-Ni;10;6.35
79;800;800;Air;0.1;Leather scraps ;Al-Ni;10;6.29
80;800;800;Air;0.1;Leather scraps ;Al-Ni;10;6.13
1;21;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
2;28;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
3;47;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
4;77;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
5;118;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
6;167;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
7;226;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
8;290;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
9;355;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
10;413;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
11;466;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
12;510;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
13;549;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
14;581;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
15;610;900;Air;0.1;Leather scraps ;Al-Ni;2.5;0
16;636;900;Air;0.1;Leather scraps ;Al-Ni;2.5;2.45
17;659;900;Air;0.1;Leather scraps ;Al-Ni;2.5;6.53
18;682;900;Air;0.1;Leather scraps ;Al-Ni;2.5;12.09
19;702;900;Air;0.1;Leather scraps ;Al-Ni;2.5;18.06
20;720;900;Air;0.1;Leather scraps ;Al-Ni;2.5;23.55
21;737;900;Air;0.1;Leather scraps ;Al-Ni;2.5;28.07
22;754;900;Air;0.1;Leather scraps ;Al-Ni;2.5;29.16
23;768;900;Air;0.1;Leather scraps ;Al-Ni;2.5;29.85
24;784;900;Air;0.1;Leather scraps ;Al-Ni;2.5;30.15
25;797;900;Air;0.1;Leather scraps ;Al-Ni;2.5;30.11
26;800;900;Air;0.1;Leather scraps ;Al-Ni;2.5;30.24
27;810;900;Air;0.1;Leather scraps ;Al-Ni;2.5;30.04
28;823;900;Air;0.1;Leather scraps ;Al-Ni;2.5;29.34
29;835;900;Air;0.1;Leather scraps ;Al-Ni;2.5;28.12
30;847;900;Air;0.1;Leather scraps ;Al-Ni;2.5;26.55
31;859;900;Air;0.1;Leather scraps ;Al-Ni;2.5;24.65
32;869;900;Air;0.1;Leather scraps ;Al-Ni;2.5;22.48
33;879;900;Air;0.1;Leather scraps ;Al-Ni;2.5;20.54
34;889;900;Air;0.1;Leather scraps ;Al-Ni;2.5;18.74
35;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;17.2
36;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;15.84
37;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;14.75
38;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;13.8
39;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;12.95
40;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;12.19
41;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;11.49
42;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;10.81
43;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;10.16
44;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;8.59
45;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;6.84
46;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;5.75
47;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;5.32
48;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;5.24
49;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;5.31
50;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;5.08
51;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;4.23
52;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;3.57
53;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;3.31
54;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;3.33
55;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;3.53
56;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;3.61
57;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;3.12
58;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;2.55
59;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;2.27
60;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;2.27
61;900;900;Air;0.1;Leather scraps ;Al-Ni;2.5;2.46
1;21;900;Air;0.1;Leather scraps ;Al-Ni;5;0
2;28;900;Air;0.1;Leather scraps ;Al-Ni;5;0
3;47;900;Air;0.1;Leather scraps ;Al-Ni;5;0
4;77;900;Air;0.1;Leather scraps ;Al-Ni;5;0
5;118;900;Air;0.1;Leather scraps ;Al-Ni;5;0
6;167;900;Air;0.1;Leather scraps ;Al-Ni;5;0
7;226;900;Air;0.1;Leather scraps ;Al-Ni;5;0
8;290;900;Air;0.1;Leather scraps ;Al-Ni;5;0
9;355;900;Air;0.1;Leather scraps ;Al-Ni;5;0
10;413;900;Air;0.1;Leather scraps ;Al-Ni;5;0
11;466;900;Air;0.1;Leather scraps ;Al-Ni;5;0
12;510;900;Air;0.1;Leather scraps ;Al-Ni;5;0
13;549;900;Air;0.1;Leather scraps ;Al-Ni;5;0
14;581;900;Air;0.1;Leather scraps ;Al-Ni;5;0
15;610;900;Air;0.1;Leather scraps ;Al-Ni;5;0
16;636;900;Air;0.1;Leather scraps ;Al-Ni;5;1.55
17;659;900;Air;0.1;Leather scraps ;Al-Ni;5;6.16
18;682;900;Air;0.1;Leather scraps ;Al-Ni;5;12.15
19;702;900;Air;0.1;Leather scraps ;Al-Ni;5;18.16
20;720;900;Air;0.1;Leather scraps ;Al-Ni;5;23.16
21;737;900;Air;0.1;Leather scraps ;Al-Ni;5;26.56
22;754;900;Air;0.1;Leather scraps ;Al-Ni;5;28.26
23;768;900;Air;0.1;Leather scraps ;Al-Ni;5;29.85
24;784;900;Air;0.1;Leather scraps ;Al-Ni;5;30.31
25;797;900;Air;0.1;Leather scraps ;Al-Ni;5;30.64
26;800;900;Air;0.1;Leather scraps ;Al-Ni;5;30.68
27;810;900;Air;0.1;Leather scraps ;Al-Ni;5;30.41
28;823;900;Air;0.1;Leather scraps ;Al-Ni;5;29.65
29;835;900;Air;0.1;Leather scraps ;Al-Ni;5;28.17
30;847;900;Air;0.1;Leather scraps ;Al-Ni;5;26.29
31;859;900;Air;0.1;Leather scraps ;Al-Ni;5;24.32
32;869;900;Air;0.1;Leather scraps ;Al-Ni;5;22.48
33;879;900;Air;0.1;Leather scraps ;Al-Ni;5;20.9
34;889;900;Air;0.1;Leather scraps ;Al-Ni;5;19.53
35;900;900;Air;0.1;Leather scraps ;Al-Ni;5;17.92
36;900;900;Air;0.1;Leather scraps ;Al-Ni;5;16.61
37;900;900;Air;0.1;Leather scraps ;Al-Ni;5;15.45
38;900;900;Air;0.1;Leather scraps ;Al-Ni;5;14.34
39;900;900;Air;0.1;Leather scraps ;Al-Ni;5;13.39
40;900;900;Air;0.1;Leather scraps ;Al-Ni;5;12.59
41;900;900;Air;0.1;Leather scraps ;Al-Ni;5;11.83
42;900;900;Air;0.1;Leather scraps ;Al-Ni;5;11.16
43;900;900;Air;0.1;Leather scraps ;Al-Ni;5;10.55
44;900;900;Air;0.1;Leather scraps ;Al-Ni;5;9.17
45;900;900;Air;0.1;Leather scraps ;Al-Ni;5;7.5
46;900;900;Air;0.1;Leather scraps ;Al-Ni;5;6.25
47;900;900;Air;0.1;Leather scraps ;Al-Ni;5;5.64
48;900;900;Air;0.1;Leather scraps ;Al-Ni;5;5.44
49;900;900;Air;0.1;Leather scraps ;Al-Ni;5;5.42
50;900;900;Air;0.1;Leather scraps ;Al-Ni;5;4.9
51;900;900;Air;0.1;Leather scraps ;Al-Ni;5;4.01
52;900;900;Air;0.1;Leather scraps ;Al-Ni;5;3.5
53;900;900;Air;0.1;Leather scraps ;Al-Ni;5;3.34
54;900;900;Air;0.1;Leather scraps ;Al-Ni;5;3.45
55;900;900;Air;0.1;Leather scraps ;Al-Ni;5;3.6
56;900;900;Air;0.1;Leather scraps ;Al-Ni;5;3.25
57;900;900;Air;0.1;Leather scraps ;Al-Ni;5;2.64
58;900;900;Air;0.1;Leather scraps ;Al-Ni;5;2.33
59;900;900;Air;0.1;Leather scraps ;Al-Ni;5;2.29
60;900;900;Air;0.1;Leather scraps ;Al-Ni;5;2.46
61;900;900;Air;0.1;Leather scraps ;Al-Ni;5;2.66
1;21;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
2;28;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
3;47;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
4;77;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
5;118;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
6;167;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
7;226;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
8;290;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
9;355;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
10;413;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
11;466;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
12;510;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
13;549;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
14;581;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
15;610;900;Air;0.1;Leather scraps ;Al-Ni;7.5;0
16;636;900;Air;0.1;Leather scraps ;Al-Ni;7.5;1.54
17;659;900;Air;0.1;Leather scraps ;Al-Ni;7.5;5.23
18;682;900;Air;0.1;Leather scraps ;Al-Ni;7.5;10.58
19;702;900;Air;0.1;Leather scraps ;Al-Ni;7.5;16.89
20;720;900;Air;0.1;Leather scraps ;Al-Ni;7.5;23.08
21;737;900;Air;0.1;Leather scraps ;Al-Ni;7.5;28.23
22;754;900;Air;0.1;Leather scraps ;Al-Ni;7.5;29.85
23;768;900;Air;0.1;Leather scraps ;Al-Ni;7.5;30.44
24;784;900;Air;0.1;Leather scraps ;Al-Ni;7.5;29.6
25;797;900;Air;0.1;Leather scraps ;Al-Ni;7.5;27.16
26;800;900;Air;0.1;Leather scraps ;Al-Ni;7.5;26.1
27;810;900;Air;0.1;Leather scraps ;Al-Ni;7.5;25.83
28;823;900;Air;0.1;Leather scraps ;Al-Ni;7.5;25.54
29;835;900;Air;0.1;Leather scraps ;Al-Ni;7.5;24.92
30;847;900;Air;0.1;Leather scraps ;Al-Ni;7.5;23.97
31;859;900;Air;0.1;Leather scraps ;Al-Ni;7.5;22.73
32;869;900;Air;0.1;Leather scraps ;Al-Ni;7.5;21.52
33;879;900;Air;0.1;Leather scraps ;Al-Ni;7.5;20.14
34;889;900;Air;0.1;Leather scraps ;Al-Ni;7.5;18.62
35;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;17.64
36;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;16.57
37;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;15.62
38;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;14.79
39;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;14.13
40;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;13.42
41;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;12.37
42;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;10.38
43;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;9.3
44;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;8.79
45;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;8.56
46;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;7.94
47;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;7.27
48;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;6.6
49;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;6.4
50;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;6.37
51;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;6.16
52;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;5.75
53;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;5.43
54;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;5.3
55;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;5.31
56;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;5.19
57;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;4.87
58;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;4.65
59;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;4.54
60;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;4.57
61;900;900;Air;0.1;Leather scraps ;Al-Ni;7.5;4.42
1;21;900;Air;0.1;Leather scraps ;Al-Ni;10;0
2;28;900;Air;0.1;Leather scraps ;Al-Ni;10;0
3;47;900;Air;0.1;Leather scraps ;Al-Ni;10;0
4;77;900;Air;0.1;Leather scraps ;Al-Ni;10;0
5;118;900;Air;0.1;Leather scraps ;Al-Ni;10;0
6;167;900;Air;0.1;Leather scraps ;Al-Ni;10;0
7;226;900;Air;0.1;Leather scraps ;Al-Ni;10;0
8;290;900;Air;0.1;Leather scraps ;Al-Ni;10;0
9;355;900;Air;0.1;Leather scraps ;Al-Ni;10;0
10;413;900;Air;0.1;Leather scraps ;Al-Ni;10;0
11;466;900;Air;0.1;Leather scraps ;Al-Ni;10;0
12;510;900;Air;0.1;Leather scraps ;Al-Ni;10;0
13;549;900;Air;0.1;Leather scraps ;Al-Ni;10;0
14;581;900;Air;0.1;Leather scraps ;Al-Ni;10;0
15;610;900;Air;0.1;Leather scraps ;Al-Ni;10;0
16;636;900;Air;0.1;Leather scraps ;Al-Ni;10;1.7
17;659;900;Air;0.1;Leather scraps ;Al-Ni;10;5.81
18;682;900;Air;0.1;Leather scraps ;Al-Ni;10;11.91
